TRAJECTORY;ASTAGarageSquare_ego;0.1;1037;
LINE;0.00;15.00;10.00;0.00; 0.00;  0.00;   0.00;    0.00;        0;ENDLINE;
LINE;0.01;15.00;10.00;0.00; 0.00;  0.00;   0.00;    0.00;        0;ENDLINE;
LINE;0.02;15.00;10.00;0.00; 0.00;  0.00;   0.03;    0.00;        0;ENDLINE;
LINE;0.03;15.00;10.00;0.00; 0.00;  0.00;   0.09;    0.00;        0;ENDLINE;
LINE;0.04;15.00;10.00;0.00; 0.00;  0.00;   0.20;    0.00;        0;ENDLINE;
LINE;0.05;15.00;10.00;0.00; 0.00;  0.00;   0.32;    0.00;        0;ENDLINE;
LINE;0.06;15.00;10.00;0.00; 0.00;  0.01;   0.43;    0.00;        0;ENDLINE;
LINE;0.07;15.00;10.00;0.00; 0.00;  0.01;   0.54;    0.00;        0;ENDLINE;
LINE;0.08;15.00;10.00;0.00; 0.00;  0.02;   0.65;    0.00;        0;ENDLINE;
LINE;0.09;15.00;10.00;0.00; 0.00;  0.03;   0.75;    0.00;        0;ENDLINE;
LINE;0.10;15.00;10.00;0.00; 0.00;  0.03;   0.85;    0.00;        0;ENDLINE;
LINE;0.11;15.00;10.00;0.00; 0.00;  0.04;   0.95;    0.00;        0;ENDLINE;
LINE;0.12;15.00;10.00;0.00; 0.00;  0.05;   1.05;    0.00;        0;ENDLINE;
LINE;0.13;15.00;10.00;0.00; 0.00;  0.06;   1.14;    0.00;        0;ENDLINE;
LINE;0.14;15.00;10.00;0.00; 0.00;  0.07;   1.23;    0.00;        0;ENDLINE;
LINE;0.15;15.00;10.00;0.00; 0.00;  0.09;   1.32;    0.00;        0;ENDLINE;
LINE;0.16;15.01;10.00;0.00; 0.00;  0.10;   1.41;    0.00;        0;ENDLINE;
LINE;0.17;15.01;10.00;0.00; 0.00;  0.12;   1.50;    0.00;        0;ENDLINE;
LINE;0.18;15.01;10.00;0.00; 0.00;  0.13;   1.58;    0.00;        0;ENDLINE;
LINE;0.19;15.01;10.00;0.00; 0.00;  0.15;   1.66;    0.00;        0;ENDLINE;
LINE;0.20;15.01;10.00;0.01; 0.00;  0.16;   1.73;    0.00;        0;ENDLINE;
LINE;0.21;15.01;10.00;0.01; 0.00;  0.18;   1.80;    0.00;        0;ENDLINE;
LINE;0.22;15.02;10.00;0.01; 0.00;  0.20;   1.87;    0.00;        0;ENDLINE;
