TRAJECTORY;ASTAGarageSquare_fellow_3;0.1;2246;
LINE;0.00;13.02;118.91;0.00; 5.07;  0.00;   0.00;    0.00;        0;ENDLINE;
LINE;0.01;13.02;118.91;0.00; 5.07;  0.00;   0.01;    0.00;        0;ENDLINE;
LINE;0.02;13.02;118.91;0.00; 5.07;  0.00;   0.08;    0.00;        0;ENDLINE;
LINE;0.03;13.02;118.91;0.00; 5.07;  0.00;   0.19;    0.00;        0;ENDLINE;
LINE;0.04;13.02;118.91;0.00; 5.07;  0.00;   0.31;    0.00;        0;ENDLINE;
LINE;0.05;13.02;118.91;0.00; 5.07;  0.01;   0.44;    0.00;        0;ENDLINE;
LINE;0.06;13.02;118.91;0.00; 5.07;  0.01;   0.55;    0.00;        0;ENDLINE;
LINE;0.07;13.02;118.91;0.00; 5.07;  0.02;   0.66;    0.00;        0;ENDLINE;
LINE;0.08;13.02;118.91;0.00; 5.07;  0.02;   0.77;    0.00;        0;ENDLINE;
LINE;0.09;13.02;118.91;0.00; 5.07;  0.03;   0.87;    0.00;        0;ENDLINE;
LINE;0.10;13.02;118.91;0.00; 5.07;  0.04;   0.98;    0.00;        0;ENDLINE;
LINE;0.11;13.02;118.91;0.00; 5.07;  0.05;   1.07;    0.00;        0;ENDLINE;
LINE;0.12;13.02;118.91;0.00; 5.07;  0.06;   1.17;    0.00;        0;ENDLINE;
LINE;0.13;13.03;118.91;0.00; 5.07;  0.07;   1.26;    0.00;        0;ENDLINE;
LINE;0.14;13.03;118.91;0.00; 5.07;  0.08;   1.34;    0.00;        0;ENDLINE;
LINE;0.15;13.03;118.90;0.00; 5.07;  0.10;   1.43;    0.00;        0;ENDLINE;
LINE;0.16;13.03;118.90;0.00; 5.07;  0.11;   1.51;    0.00;        0;ENDLINE;
LINE;0.17;13.03;118.90;0.00; 5.07;  0.13;   1.59;    0.00;        0;ENDLINE;
LINE;0.18;13.03;118.90;0.00; 5.07;  0.14;   1.66;    0.00;        0;ENDLINE;
LINE;0.19;13.03;118.90;0.00; 5.07;  0.16;   1.73;    0.00;        0;ENDLINE;
LINE;0.20;13.03;118.90;0.00; 5.07;  0.18;   1.80;    0.00;        0;ENDLINE;
LINE;0.21;13.03;118.90;0.00; 5.07;  0.19;   1.86;    0.00;        0;ENDLINE;
LINE;0.22;13.03;118.89;0.00; 5.07;  0.21;   1.91;    0.00;        0;ENDLINE;
LINE;0.23;13.03;118.89;0.00; 5.07;  0.23;   1.97;    0.00;        0;ENDLINE;
LINE;0.24;13.03;118.89;0.00; 5.07;  0.25;   2.02;    0.00;        0;ENDLINE;
LINE;0.25;13.03;118.89;0.00; 5.07;  0.27;   2.07;    0.00;        0;ENDLINE;
LINE;0.26;13.03;118.89;0.00; 5.07;  0.29;   2.11;    0.00;        0;ENDLINE;
LINE;0.27;13.03;118.88;0.00; 5.07;  0.31;   2.15;    0.00;        0;ENDLINE;
LINE;0.28;13.04;118.88;0.00; 5.07;  0.33;   2.19;    0.00;        0;ENDLINE;
LINE;0.29;13.04;118.88;0.00; 5.07;  0.36;   2.23;    0.00;        0;ENDLINE;
LINE;0.30;13.04;118.87;0.00; 5.07;  0.38;   2.26;    0.00;        0;ENDLINE;
LINE;0.31;13.04;118.87;0.00; 5.07;  0.40;   2.29;    0.00;        0;ENDLINE;
LINE;0.32;13.04;118.87;0.00; 5.07;  0.42;   2.32;    0.00;        0;ENDLINE;
LINE;0.33;13.04;118.86;0.00; 5.07;  0.45;   2.35;    0.00;        0;ENDLINE;
LINE;0.34;13.04;118.86;0.00; 5.07;  0.47;   2.38;    0.00;        0;ENDLINE;
LINE;0.35;13.05;118.85;0.00; 5.07;  0.50;   2.40;    0.00;        0;ENDLINE;
LINE;0.36;13.05;118.85;0.00; 5.07;  0.52;   2.42;    0.00;        0;ENDLINE;
LINE;0.37;13.05;118.84;0.00; 5.07;  0.54;   2.44;    0.00;        0;ENDLINE;
LINE;0.38;13.05;118.84;0.00; 5.07;  0.57;   2.46;    0.00;        0;ENDLINE;
LINE;0.39;13.05;118.83;0.00; 5.07;  0.59;   2.48;    0.00;        0;ENDLINE;
LINE;0.40;13.06;118.83;0.00; 5.07;  0.62;   2.49;    0.00;        0;ENDLINE;
LINE;0.41;13.06;118.82;0.00; 5.07;  0.64;   2.51;    0.00;        0;ENDLINE;
LINE;0.42;13.06;118.81;0.00; 5.07;  0.67;   2.52;    0.00;        0;ENDLINE;
LINE;0.43;13.06;118.81;0.00; 5.07;  0.69;   2.53;    0.00;        0;ENDLINE;
LINE;0.44;13.06;118.80;0.00; 5.07;  0.72;   2.54;    0.00;        0;ENDLINE;
LINE;0.45;13.07;118.79;0.00; 5.07;  0.74;   2.55;    0.00;        0;ENDLINE;
LINE;0.46;13.07;118.79;0.00; 5.07;  0.77;   2.56;    0.00;        0;ENDLINE;
LINE;0.47;13.07;118.78;0.00; 5.07;  0.79;   2.56;    0.00;        0;ENDLINE;
LINE;0.48;13.08;118.77;0.00; 5.07;  0.82;   2.57;    0.00;        0;ENDLINE;
LINE;0.49;13.08;118.76;0.00; 5.07;  0.85;   2.57;    0.00;        0;ENDLINE;
LINE;0.50;13.08;118.76;0.00; 5.07;  0.87;   2.57;    0.00;        0;ENDLINE;
LINE;0.51;13.08;118.75;0.00; 5.07;  0.90;   2.57;    0.00;        0;ENDLINE;
LINE;0.52;13.09;118.74;0.00; 5.07;  0.92;   2.57;    0.00;        0;ENDLINE;
LINE;0.53;13.09;118.73;0.00; 5.07;  0.95;   2.57;    0.00;        0;ENDLINE;
LINE;0.54;13.09;118.72;0.00; 5.07;  0.97;   2.56;    0.00;        0;ENDLINE;
LINE;0.55;13.10;118.71;0.00; 5.07;  1.00;   2.56;    0.00;        0;ENDLINE;
LINE;0.56;13.10;118.70;0.00; 5.07;  1.02;   2.55;    0.00;        0;ENDLINE;
LINE;0.57;13.11;118.69;0.00; 5.07;  1.05;   2.54;    0.00;        0;ENDLINE;
LINE;0.58;13.11;118.68;0.00; 5.07;  1.08;   2.54;    0.00;        0;ENDLINE;
LINE;0.59;13.11;118.67;0.00; 5.07;  1.10;   2.53;    0.00;        0;ENDLINE;
LINE;0.60;13.12;118.66;0.00; 5.07;  1.13;   2.52;    0.00;        0;ENDLINE;
LINE;0.61;13.12;118.65;0.00; 5.07;  1.15;   2.52;    0.00;        0;ENDLINE;
LINE;0.62;13.13;118.64;0.00; 5.07;  1.18;   2.51;    0.00;        0;ENDLINE;
LINE;0.63;13.13;118.63;0.00; 5.07;  1.20;   2.50;    0.00;        0;ENDLINE;
LINE;0.64;13.13;118.62;0.00; 5.07;  1.23;   2.49;    0.00;        0;ENDLINE;
LINE;0.65;13.14;118.61;0.00; 5.07;  1.25;   2.48;    0.00;        0;ENDLINE;
LINE;0.66;13.14;118.60;0.00; 5.07;  1.28;   2.48;    0.00;        0;ENDLINE;
LINE;0.67;13.15;118.58;0.00; 5.07;  1.30;   2.47;    0.00;        0;ENDLINE;
LINE;0.68;13.15;118.57;0.00; 5.07;  1.33;   2.46;    0.00;        0;ENDLINE;
LINE;0.69;13.16;118.56;0.00; 5.07;  1.35;   2.45;    0.00;        0;ENDLINE;
LINE;0.70;13.16;118.55;0.00; 5.07;  1.38;   2.44;    0.00;        0;ENDLINE;
LINE;0.71;13.17;118.53;0.00; 5.07;  1.40;   2.43;    0.00;        0;ENDLINE;
LINE;0.72;13.17;118.52;0.00; 5.07;  1.42;   2.43;    0.00;        0;ENDLINE;
LINE;0.73;13.18;118.51;0.00; 5.07;  1.45;   2.42;    0.00;        0;ENDLINE;
LINE;0.74;13.18;118.49;0.00; 5.07;  1.47;   2.41;    0.00;        0;ENDLINE;
LINE;0.75;13.19;118.48;0.00; 5.07;  1.50;   2.40;    0.00;        0;ENDLINE;
LINE;0.76;13.19;118.46;0.00; 5.07;  1.52;   2.40;    0.00;        0;ENDLINE;
LINE;0.77;13.20;118.45;0.00; 5.07;  1.54;   2.39;    0.00;        0;ENDLINE;
LINE;0.78;13.20;118.44;0.00; 5.07;  1.57;   2.38;    0.00;        0;ENDLINE;
LINE;0.79;13.21;118.42;0.00; 5.07;  1.59;   2.37;    0.00;        0;ENDLINE;
LINE;0.80;13.21;118.41;0.00; 5.07;  1.62;   2.37;    0.00;        0;ENDLINE;
LINE;0.81;13.22;118.39;0.00; 5.07;  1.64;   2.36;    0.00;        0;ENDLINE;
LINE;0.82;13.23;118.37;0.00; 5.07;  1.66;   2.35;    0.00;        0;ENDLINE;
LINE;0.83;13.23;118.36;0.00; 5.07;  1.69;   2.34;    0.00;        0;ENDLINE;
