TRAJECTORY;ASTAGarageSquare_ego;0.1;2246;
LINE;0.00;16.77;120.32;0.00; 5.07;  0.00;   0.00;    0.00;        0;ENDLINE;
LINE;0.01;16.77;120.32;0.00; 5.07;  0.00;   0.00;    0.00;        0;ENDLINE;
LINE;0.02;16.77;120.32;0.00; 5.07;  0.00;   0.06;    0.00;        0;ENDLINE;
LINE;0.03;16.77;120.32;0.00; 5.07;  0.00;   0.13;    0.00;        0;ENDLINE;
LINE;0.04;16.77;120.32;0.00; 5.07;  0.00;   0.25;    0.00;        0;ENDLINE;
LINE;0.05;16.77;120.32;0.00; 5.07;  0.01;   0.36;    0.00;        0;ENDLINE;
LINE;0.06;16.77;120.32;0.00; 5.07;  0.01;   0.48;    0.00;        0;ENDLINE;
LINE;0.07;16.77;120.32;0.00; 5.07;  0.01;   0.58;    0.00;        0;ENDLINE;
LINE;0.08;16.77;120.32;0.00; 5.07;  0.02;   0.69;    0.00;        0;ENDLINE;
LINE;0.09;16.77;120.32;0.00; 5.07;  0.03;   0.79;    0.00;        0;ENDLINE;
LINE;0.10;16.77;120.32;0.00; 5.07;  0.04;   0.89;    0.00;        0;ENDLINE;
LINE;0.11;16.77;120.32;0.00; 5.07;  0.05;   0.99;    0.00;        0;ENDLINE;
LINE;0.12;16.77;120.32;0.00; 5.07;  0.06;   1.09;    0.00;        0;ENDLINE;
LINE;0.13;16.77;120.32;0.00; 5.07;  0.07;   1.18;    0.00;        0;ENDLINE;
LINE;0.14;16.77;120.32;0.00; 5.07;  0.08;   1.27;    0.00;        0;ENDLINE;
LINE;0.15;16.77;120.32;0.00; 5.07;  0.09;   1.36;    0.00;        0;ENDLINE;
LINE;0.16;16.77;120.32;0.00; 5.07;  0.11;   1.45;    0.00;        0;ENDLINE;
LINE;0.17;16.77;120.32;0.00; 5.07;  0.12;   1.53;    0.00;        0;ENDLINE;
LINE;0.18;16.77;120.31;0.00; 5.07;  0.14;   1.61;    0.00;        0;ENDLINE;
LINE;0.19;16.77;120.31;0.00; 5.07;  0.15;   1.69;    0.00;        0;ENDLINE;
LINE;0.20;16.77;120.31;0.01; 5.07;  0.17;   1.76;    0.00;        0;ENDLINE;
LINE;0.21;16.77;120.31;0.01; 5.07;  0.19;   1.83;    0.00;        0;ENDLINE;
LINE;0.22;16.77;120.31;0.01; 5.07;  0.21;   1.90;    0.00;        0;ENDLINE;
LINE;0.23;16.77;120.31;0.01; 5.07;  0.23;   1.96;    0.00;        0;ENDLINE;
LINE;0.24;16.77;120.30;0.01; 5.07;  0.25;   2.02;    0.00;        0;ENDLINE;
LINE;0.25;16.77;120.30;0.01; 5.07;  0.27;   2.07;    0.00;        0;ENDLINE;
LINE;0.26;16.78;120.30;0.01; 5.07;  0.29;   2.12;    0.00;        0;ENDLINE;
LINE;0.27;16.78;120.30;0.01; 5.07;  0.31;   2.17;    0.00;        0;ENDLINE;
LINE;0.28;16.78;120.29;0.01; 5.07;  0.33;   2.21;    0.00;        0;ENDLINE;
LINE;0.29;16.78;120.29;0.01; 5.07;  0.35;   2.25;    0.00;        0;ENDLINE;
LINE;0.30;16.78;120.29;0.01; 5.07;  0.38;   2.29;    0.00;        0;ENDLINE;
LINE;0.31;16.78;120.28;0.01; 5.07;  0.40;   2.33;    0.00;        0;ENDLINE;
LINE;0.32;16.78;120.28;0.01; 5.07;  0.42;   2.36;    0.00;        0;ENDLINE;
LINE;0.33;16.78;120.27;0.01; 5.07;  0.45;   2.39;    0.00;        0;ENDLINE;
LINE;0.34;16.79;120.27;0.01; 5.07;  0.47;   2.41;    0.00;        0;ENDLINE;
LINE;0.35;16.79;120.26;0.01; 5.07;  0.49;   2.44;    0.00;        0;ENDLINE;
LINE;0.36;16.79;120.26;0.01; 5.07;  0.52;   2.46;    0.00;        0;ENDLINE;
LINE;0.37;16.79;120.25;0.01; 5.07;  0.54;   2.48;    0.00;        0;ENDLINE;
LINE;0.38;16.79;120.25;0.01; 5.07;  0.57;   2.49;    0.00;        0;ENDLINE;
LINE;0.39;16.80;120.24;0.01; 5.07;  0.59;   2.51;    0.00;        0;ENDLINE;
LINE;0.40;16.80;120.24;0.01; 5.07;  0.62;   2.52;    0.00;        0;ENDLINE;
LINE;0.41;16.80;120.23;0.01; 5.07;  0.64;   2.53;    0.00;        0;ENDLINE;
LINE;0.42;16.80;120.23;0.01; 5.07;  0.67;   2.54;    0.00;        0;ENDLINE;
LINE;0.43;16.80;120.22;0.01; 5.07;  0.70;   2.55;    0.00;        0;ENDLINE;
LINE;0.44;16.81;120.21;0.01; 5.07;  0.72;   2.56;    0.00;        0;ENDLINE;
LINE;0.45;16.81;120.21;0.01; 5.07;  0.75;   2.56;    0.00;        0;ENDLINE;
LINE;0.46;16.81;120.20;0.01; 5.07;  0.77;   2.57;    0.00;        0;ENDLINE;
LINE;0.47;16.82;120.19;0.01; 5.07;  0.80;   2.57;    0.00;        0;ENDLINE;
LINE;0.48;16.82;120.18;0.01; 5.07;  0.82;   2.57;    0.00;        0;ENDLINE;
LINE;0.49;16.82;120.18;0.01; 5.07;  0.85;   2.57;    0.00;        0;ENDLINE;
LINE;0.50;16.82;120.17;0.01; 5.07;  0.87;   2.57;    0.00;        0;ENDLINE;
LINE;0.51;16.83;120.16;0.01; 5.07;  0.90;   2.57;    0.00;        0;ENDLINE;
LINE;0.52;16.83;120.15;0.01; 5.07;  0.93;   2.57;    0.00;        0;ENDLINE;
LINE;0.53;16.83;120.14;0.01; 5.07;  0.95;   2.56;    0.00;        0;ENDLINE;
LINE;0.54;16.84;120.13;0.01; 5.07;  0.98;   2.55;    0.00;        0;ENDLINE;
LINE;0.55;16.84;120.12;0.01; 5.07;  1.00;   2.55;    0.00;        0;ENDLINE;
LINE;0.56;16.84;120.12;0.01; 5.07;  1.03;   2.54;    0.00;        0;ENDLINE;
LINE;0.57;16.85;120.11;0.01; 5.07;  1.05;   2.54;    0.00;        0;ENDLINE;
LINE;0.58;16.85;120.10;0.01; 5.07;  1.08;   2.53;    0.00;        0;ENDLINE;
LINE;0.59;16.86;120.09;0.01; 5.07;  1.10;   2.52;    0.00;        0;ENDLINE;
LINE;0.60;16.86;120.07;0.01; 5.07;  1.13;   2.52;    0.00;        0;ENDLINE;
LINE;0.61;16.86;120.06;0.01; 5.07;  1.15;   2.51;    0.00;        0;ENDLINE;
LINE;0.62;16.87;120.05;0.01; 5.07;  1.18;   2.50;    0.00;        0;ENDLINE;
LINE;0.63;16.87;120.04;0.01; 5.07;  1.20;   2.50;    0.00;        0;ENDLINE;
LINE;0.64;16.88;120.03;0.01; 5.07;  1.23;   2.49;    0.00;        0;ENDLINE;
LINE;0.65;16.88;120.02;0.01; 5.07;  1.25;   2.48;    0.00;        0;ENDLINE;
LINE;0.66;16.89;120.01;0.01; 5.07;  1.28;   2.47;    0.00;        0;ENDLINE;
LINE;0.67;16.89;120.00;0.01; 5.07;  1.30;   2.47;    0.00;        0;ENDLINE;
LINE;0.68;16.89;119.98;0.01; 5.07;  1.33;   2.46;    0.00;        0;ENDLINE;
LINE;0.69;16.90;119.97;0.01; 5.07;  1.35;   2.45;    0.00;        0;ENDLINE;
LINE;0.70;16.90;119.96;0.01; 5.07;  1.38;   2.44;    0.00;        0;ENDLINE;
LINE;0.71;16.91;119.94;0.01; 5.07;  1.40;   2.44;    0.00;        0;ENDLINE;
LINE;0.72;16.91;119.93;0.01; 5.07;  1.43;   2.43;    0.00;        0;ENDLINE;
LINE;0.73;16.92;119.92;0.01; 5.07;  1.45;   2.42;    0.00;        0;ENDLINE;
LINE;0.74;16.92;119.90;0.01; 5.07;  1.47;   2.41;    0.00;        0;ENDLINE;
LINE;0.75;16.93;119.89;0.01; 5.07;  1.50;   2.41;    0.00;        0;ENDLINE;
LINE;0.76;16.93;119.88;0.01; 5.07;  1.52;   2.40;    0.00;        0;ENDLINE;
LINE;0.77;16.94;119.86;0.01; 5.07;  1.55;   2.39;    0.00;        0;ENDLINE;
LINE;0.78;16.95;119.85;0.01; 5.07;  1.57;   2.38;    0.00;        0;ENDLINE;
LINE;0.79;16.95;119.83;0.01; 5.07;  1.59;   2.38;    0.00;        0;ENDLINE;
LINE;0.80;16.96;119.82;0.01; 5.07;  1.62;   2.37;    0.00;        0;ENDLINE;
LINE;0.81;16.96;119.80;0.01; 5.07;  1.64;   2.36;    0.00;        0;ENDLINE;
LINE;0.82;16.97;119.79;0.01; 5.07;  1.67;   2.36;    0.00;        0;ENDLINE;
LINE;0.83;16.97;119.77;0.01; 5.07;  1.69;   2.35;    0.00;        0;ENDLINE;
LINE;0.84;16.98;119.75;0.01; 5.07;  1.71;   2.34;    0.00;        0;ENDLINE;
LINE;0.85;16.99;119.74;0.01; 5.07;  1.74;   2.34;    0.00;        0;ENDLINE;
LINE;0.86;16.99;119.72;0.01; 5.07;  1.76;   2.33;    0.00;        0;ENDLINE;
LINE;0.87;17.00;119.71;0.01; 5.07;  1.78;   2.32;    0.00;        0;ENDLINE;
LINE;0.88;17.01;119.69;0.01; 5.07;  1.81;   2.31;    0.00;        0;ENDLINE;
LINE;0.89;17.01;119.67;0.01; 5.07;  1.83;   2.31;    0.00;        0;ENDLINE;
LINE;0.90;17.02;119.65;0.01; 5.07;  1.85;   2.30;    0.00;        0;ENDLINE;
LINE;0.91;17.02;119.64;0.01; 5.07;  1.88;   2.29;    0.00;        0;ENDLINE;
LINE;0.92;17.03;119.62;0.01; 5.07;  1.90;   2.29;    0.00;        0;ENDLINE;
LINE;0.93;17.04;119.60;0.01; 5.07;  1.92;   2.28;    0.00;        0;ENDLINE;
LINE;0.94;17.05;119.58;0.01; 5.07;  1.94;   2.27;    0.00;        0;ENDLINE;
LINE;0.95;17.05;119.57;0.01; 5.07;  1.97;   2.27;    0.00;        0;ENDLINE;
LINE;0.96;17.06;119.55;0.01; 5.07;  1.99;   2.26;    0.00;        0;ENDLINE;
LINE;0.97;17.07;119.53;0.01; 5.07;  2.01;   2.25;    0.00;        0;ENDLINE;
LINE;0.98;17.07;119.51;0.01; 5.07;  2.03;   2.25;    0.00;        0;ENDLINE;
LINE;0.99;17.08;119.49;0.01; 5.07;  2.06;   2.24;    0.00;        0;ENDLINE;
LINE;1.00;17.09;119.47;0.01; 5.07;  2.08;   2.23;    0.00;        0;ENDLINE;
LINE;1.01;17.10;119.45;0.01; 5.07;  2.10;   2.23;    0.00;        0;ENDLINE;
LINE;1.02;17.10;119.43;0.01; 5.07;  2.12;   2.22;    0.00;        0;ENDLINE;
LINE;1.03;17.11;119.41;0.01; 5.07;  2.15;   2.22;    0.00;        0;ENDLINE;
LINE;1.04;17.12;119.39;0.01; 5.07;  2.17;   2.21;    0.00;        0;ENDLINE;
LINE;1.05;17.13;119.37;0.01; 5.07;  2.19;   2.20;    0.00;        0;ENDLINE;
LINE;1.06;17.13;119.35;0.01; 5.07;  2.21;   2.20;    0.00;        0;ENDLINE;
LINE;1.07;17.14;119.33;0.01; 5.07;  2.23;   2.19;    0.00;        0;ENDLINE;
LINE;1.08;17.15;119.31;0.01; 5.07;  2.26;   2.19;    0.00;        0;ENDLINE;
LINE;1.09;17.16;119.29;0.01; 5.07;  2.28;   2.18;    0.00;        0;ENDLINE;
LINE;1.10;17.17;119.27;0.01; 5.07;  2.30;   2.18;    0.00;        0;ENDLINE;
LINE;1.11;17.17;119.24;0.01; 5.07;  2.32;   2.17;    0.00;        0;ENDLINE;
LINE;1.12;17.18;119.22;0.01; 5.07;  2.34;   2.17;    0.00;        0;ENDLINE;
LINE;1.13;17.19;119.20;0.01; 5.07;  2.36;   2.16;    0.00;        0;ENDLINE;
LINE;1.14;17.20;119.18;0.01; 5.07;  2.39;   2.16;    0.00;        0;ENDLINE;
LINE;1.15;17.21;119.16;0.01; 5.07;  2.41;   2.15;    0.00;        0;ENDLINE;
LINE;1.16;17.22;119.13;0.01; 5.07;  2.43;   2.15;    0.00;        0;ENDLINE;
LINE;1.17;17.22;119.11;0.01; 5.07;  2.45;   2.15;    0.00;        0;ENDLINE;
LINE;1.18;17.23;119.09;0.01; 5.07;  2.47;   2.14;    0.00;        0;ENDLINE;
LINE;1.19;17.24;119.06;0.01; 5.07;  2.49;   2.14;    0.00;        0;ENDLINE;
LINE;1.20;17.25;119.04;0.01; 5.07;  2.51;   2.14;    0.00;        0;ENDLINE;
LINE;1.21;17.26;119.02;0.01; 5.07;  2.54;   2.13;    0.00;        0;ENDLINE;
LINE;1.22;17.27;118.99;0.01; 5.07;  2.56;   2.13;    0.00;        0;ENDLINE;
LINE;1.23;17.28;118.97;0.01; 5.07;  2.58;   2.13;    0.00;        0;ENDLINE;
LINE;1.24;17.29;118.94;0.01; 5.07;  2.60;   2.12;    0.00;        0;ENDLINE;
LINE;1.25;17.30;118.92;0.01; 5.07;  2.62;   2.12;    0.00;        0;ENDLINE;
LINE;1.26;17.30;118.90;0.01; 5.07;  2.64;   2.12;    0.00;        0;ENDLINE;
LINE;1.27;17.31;118.87;0.01; 5.07;  2.66;   2.11;    0.00;        0;ENDLINE;
