0;0;18446739675626200513;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626200533;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626200553;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626200573;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626200593;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626201513;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626201533;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626201553;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626201573;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626201593;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626202513;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626202533;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626202553;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626202573;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626202593;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626203513;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626203533;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626203553;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626203573;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626203593;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626204513;577795978;0127690658;019480;00001;0000;0
0;0;18446739675626204533;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626204553;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626204573;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626204593;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626205513;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626205533;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626205553;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626205573;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626205593;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626206513;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626206533;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626206553;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626206573;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626206593;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626207513;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626207533;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626207553;577795978;0127690658;019480;00001;0000;0
0;0;18446739675626207573;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626207593;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626208513;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626208533;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626208553;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626208573;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626208593;577795978;0127690660;019480;00001;0000;0
0;0;18446739675626209513;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626209533;577795978;0127690660;019480;00000;0000;0
0;0;18446739675626209553;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626209573;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626209593;577795978;0127690658;019480;00001;0000;0
0;0;18446739675626210513;577795978;0127690658;019480;00001;0000;0
0;0;18446739675626210533;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626210553;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626210573;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626210593;577795978;0127690658;019480;00000;0000;0
0;0;18446739675626211513;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626211533;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626211553;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626211573;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626211593;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626212513;577795980;0127690658;019480;00001;0000;0
0;0;18446739675626212533;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626212553;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626212573;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626212593;577795980;0127690658;019480;00000;0000;0
0;0;18446739675626213513;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626213533;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626213553;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626213573;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626213593;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626214513;577795980;0127690656;019480;00001;0000;0
0;0;18446739675626214533;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626214553;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626214573;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626214593;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626215513;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626215533;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626215553;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626215573;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626215593;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626216513;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626216533;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626216553;577795980;0127690656;019480;00001;0000;0
0;0;18446739675626216573;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626216593;577795980;0127690656;019480;00000;0000;0
0;0;18446739675626217513;577795981;0127690656;019480;00000;0000;0
0;0;18446739675626217533;577795981;0127690656;019480;00000;0000;0
0;0;18446739675626217553;577795981;0127690658;019480;00001;0000;0
0;0;18446739675626217573;577795981;0127690656;019480;00000;0000;0
0;0;18446739675626217593;577795981;0127690656;019480;00000;0000;0
0;0;18446739675626218513;577795981;0127690656;019480;00000;0000;0
0;0;18446739675626218533;577795981;0127690658;019480;00000;0000;0
0;0;18446739675626218553;577795981;0127690658;019480;00000;0000;0
0;0;18446739675626218573;577795981;0127690658;019480;00000;0000;0
0;0;18446739675626218593;577795981;0127690658;019490;00000;0000;0
0;0;18446739675626219513;577795981;0127690658;019490;00000;0000;0
0;0;18446739675626219533;577795981;0127690658;019490;00000;0000;0
0;0;18446739675626219553;577795981;0127690658;019490;00000;0000;0
0;0;18446739675626219573;577795981;0127690658;019490;00000;0000;0
0;0;18446739675626219593;577795981;0127690656;019480;00000;0000;0
0;0;18446739675626220513;577795981;0127690658;019480;00000;0000;0
0;0;18446739675626220533;577795981;0127690656;019490;00000;0000;0
0;0;18446739675626220553;577795981;0127690656;019490;00000;0000;0
0;0;18446739675626220573;577795981;0127690658;019490;00000;0000;0
0;0;18446739675626220593;577795981;0127690656;019490;00001;0000;0
0;0;18446739675626221513;577795983;0127690656;019490;00000;0000;0
0;0;18446739675626221533;577795983;0127690656;019490;00000;0000;0
0;0;18446739675626221553;577795983;0127690656;019490;00000;0000;0
0;0;18446739675626221573;577795983;0127690656;019490;00000;0000;0
0;0;18446739675626221593;577795983;0127690656;019490;00000;0000;0
0;0;18446739675626222513;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626222533;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626222553;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626222573;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626222593;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626223513;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626223533;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626223553;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626223573;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626223593;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626224513;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626224533;577795983;0127690658;019490;00001;0000;0
0;0;18446739675626224553;577795983;0127690658;019490;00000;0000;0
0;0;18446739675626224573;577795983;0127690658;019490;00001;0000;0
