TRAJECTORY;ASTAGarageSquare_fellow_3;0.1;1809;;;;;;;
LINE;2.82;24.75;97.85;0.00; 5.07;  5.57;   0.31;    0.00;0;ENDLINE
LINE;2.83;24.77;97.80;0.00; 5.07;  5.58;   0.30;    0.00;0;ENDLINE
LINE;2.84;24.79;97.75;0.00; 5.07;  5.58;   0.29;    0.00;0;ENDLINE
LINE;2.85;24.81;97.70;0.00; 5.07;  5.58;   0.28;    0.00;0;ENDLINE
LINE;2.86;24.83;97.64;0.00; 5.07;  5.59;   0.27;    0.00;0;ENDLINE
LINE;2.87;24.85;97.59;0.00; 5.07;  5.59;   0.26;    0.00;0;ENDLINE
LINE;2.88;24.87;97.54;0.00; 5.07;  5.59;   0.26;    0.00;0;ENDLINE
LINE;2.89;24.89;97.49;0.00; 5.07;  5.59;   0.25;    0.00;0;ENDLINE
LINE;2.90;24.91;97.43;0.00; 5.07;  5.60;   0.24;    0.00;0;ENDLINE
LINE;2.91;24.93;97.38;0.00; 5.07;  5.60;   0.23;    0.00;0;ENDLINE
LINE;2.92;24.95;97.33;0.00; 5.07;  5.60;   0.22;    0.00;0;ENDLINE
LINE;2.93;24.97;97.28;0.00; 5.07;  5.60;   0.21;    0.00;0;ENDLINE
LINE;2.94;24.99;97.23;0.00; 5.07;  5.61;   0.21;    0.00;0;ENDLINE
LINE;2.95;25.01;97.17;0.00; 5.07;  5.61;   0.20;    0.00;0;ENDLINE
LINE;2.96;25.03;97.12;0.00; 5.07;  5.61;   0.19;    0.00;0;ENDLINE
LINE;2.97;25.05;97.07;0.00; 5.07;  5.61;   0.19;    0.00;0;ENDLINE
LINE;2.98;25.07;97.02;0.00; 5.07;  5.61;   0.18;    0.00;0;ENDLINE
LINE;2.99;25.09;96.96;0.00; 5.07;  5.62;   0.17;    0.00;0;ENDLINE
LINE;3.00;25.11;96.91;0.00; 5.07;  5.62;   0.17;    0.00;0;ENDLINE
LINE;3.01;25.13;96.86;0.00; 5.07;  5.62;   0.16;    0.00;0;ENDLINE
LINE;3.02;25.15;96.81;0.00; 5.07;  5.62;   0.16;    0.00;0;ENDLINE
LINE;3.03;25.17;96.75;0.00; 5.07;  5.62;   0.16;    0.00;0;ENDLINE
LINE;3.04;25.19;96.70;0.00; 5.07;  5.62;   0.16;    0.00;0;ENDLINE
LINE;3.05;25.21;96.65;0.00; 5.07;  5.63;   0.15;    0.00;0;ENDLINE
LINE;3.06;25.23;96.59;0.00; 5.07;  5.63;   0.15;    0.00;0;ENDLINE
LINE;3.07;25.25;96.54;0.00; 5.07;  5.63;   0.15;    0.00;0;ENDLINE
LINE;3.08;25.26;96.49;0.00; 5.07;  5.63;   0.15;    0.00;0;ENDLINE
LINE;3.09;25.28;96.44;0.00; 5.07;  5.63;   0.15;    0.00;0;ENDLINE
LINE;3.10;25.30;96.38;0.00; 5.07;  5.63;   0.15;    0.00;0;ENDLINE
LINE;3.11;25.32;96.33;0.00; 5.07;  5.63;   0.15;    0.00;0;ENDLINE
LINE;3.12;25.34;96.28;0.00; 5.07;  5.64;   0.15;    0.00;0;ENDLINE
LINE;3.13;25.36;96.23;0.00; 5.07;  5.64;   0.15;    0.00;0;ENDLINE
LINE;3.14;25.38;96.17;0.00; 5.07;  5.64;   0.14;    0.00;0;ENDLINE
LINE;3.15;25.40;96.12;0.00; 5.07;  5.64;   0.14;    0.00;0;ENDLINE
LINE;3.16;25.42;96.07;0.00; 5.07;  5.64;   0.14;    0.00;0;ENDLINE
LINE;3.17;25.44;96.01;0.00; 5.07;  5.64;   0.14;    0.00;0;ENDLINE
LINE;3.18;25.46;95.96;0.00; 5.07;  5.64;   0.14;    0.00;0;ENDLINE
LINE;3.19;25.48;95.91;0.00; 5.07;  5.65;   0.14;    0.00;0;ENDLINE
LINE;3.20;25.50;95.86;0.00; 5.07;  5.65;   0.14;    0.00;0;ENDLINE
LINE;3.21;25.52;95.80;0.00; 5.07;  5.65;   0.13;    0.00;0;ENDLINE
LINE;3.22;25.54;95.75;0.00; 5.07;  5.65;   0.13;    0.00;0;ENDLINE
LINE;3.23;25.56;95.70;0.00; 5.07;  5.65;   0.13;    0.00;0;ENDLINE
LINE;3.24;25.58;95.64;0.00; 5.07;  5.65;   0.13;    0.00;0;ENDLINE
LINE;3.25;25.60;95.59;0.00; 5.07;  5.65;   0.13;    0.00;0;ENDLINE
LINE;3.26;25.62;95.54;0.00; 5.07;  5.65;   0.12;    0.00;0;ENDLINE
LINE;3.27;25.64;95.49;0.00; 5.07;  5.66;   0.12;    0.00;0;ENDLINE
LINE;3.28;25.66;95.43;0.00; 5.07;  5.66;   0.12;    0.00;0;ENDLINE
LINE;3.29;25.68;95.38;0.00; 5.07;  5.66;   0.12;    0.00;0;ENDLINE
LINE;3.30;25.70;95.33;0.00; 5.07;  5.66;   0.12;    0.00;0;ENDLINE
LINE;3.31;25.72;95.27;0.00; 5.07;  5.66;   0.11;    0.00;0;ENDLINE
LINE;3.32;25.74;95.22;0.00; 5.07;  5.66;   0.11;    0.00;0;ENDLINE
LINE;3.33;25.76;95.17;0.00; 5.07;  5.66;   0.11;    0.00;0;ENDLINE
LINE;3.34;25.78;95.12;0.00; 5.07;  5.66;   0.11;    0.00;0;ENDLINE
LINE;3.35;25.80;95.06;0.00; 5.07;  5.67;   0.11;    0.00;0;ENDLINE
LINE;3.36;25.82;95.01;0.00; 5.07;  5.67;   0.11;    0.00;0;ENDLINE
LINE;3.37;25.84;94.96;0.00; 5.07;  5.67;   0.10;    0.00;0;ENDLINE
LINE;3.38;25.86;94.90;0.00; 5.07;  5.67;   0.10;    0.00;0;ENDLINE
LINE;3.39;25.88;94.85;0.00; 5.07;  5.67;   0.10;    0.00;0;ENDLINE
LINE;3.40;25.90;94.80;0.00; 5.07;  5.67;   0.10;    0.00;0;ENDLINE
LINE;3.41;25.92;94.74;0.00; 5.07;  5.67;   0.10;    0.00;0;ENDLINE
LINE;3.42;25.94;94.69;0.00; 5.07;  5.67;   0.09;    0.00;0;ENDLINE
LINE;3.43;25.96;94.64;0.00; 5.07;  5.67;   0.09;    0.00;0;ENDLINE
LINE;3.44;25.98;94.59;0.00; 5.07;  5.67;   0.09;    0.00;0;ENDLINE
LINE;3.45;26.00;94.53;0.00; 5.07;  5.68;   0.09;    0.00;0;ENDLINE
LINE;3.46;26.02;94.48;0.00; 5.07;  5.68;   0.09;    0.00;0;ENDLINE
LINE;3.47;26.04;94.43;0.00; 5.07;  5.68;   0.09;    0.00;0;ENDLINE
LINE;3.48;26.06;94.37;0.00; 5.07;  5.68;   0.08;    0.00;0;ENDLINE
LINE;3.49;26.08;94.32;0.00; 5.07;  5.68;   0.08;    0.00;0;ENDLINE
LINE;3.50;26.10;94.27;0.00; 5.07;  5.68;   0.08;    0.00;0;ENDLINE
LINE;3.51;26.12;94.21;0.00; 5.07;  5.68;   0.08;    0.00;0;ENDLINE
LINE;3.52;26.14;94.16;0.00; 5.07;  5.68;   0.08;    0.00;0;ENDLINE
LINE;3.53;26.16;94.11;0.00; 5.07;  5.68;   0.07;    0.00;0;ENDLINE
LINE;3.54;26.18;94.05;0.00; 5.07;  5.68;   0.07;    0.00;0;ENDLINE
LINE;3.55;26.20;94.00;0.00; 5.07;  5.68;   0.07;    0.00;0;ENDLINE
LINE;3.56;26.22;93.95;0.00; 5.07;  5.68;   0.07;    0.00;0;ENDLINE
LINE;3.57;26.24;93.89;0.00; 5.07;  5.68;   0.07;    0.00;0;ENDLINE
LINE;3.58;26.26;93.84;0.00; 5.07;  5.69;   0.07;    0.00;0;ENDLINE
LINE;3.59;26.28;93.79;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.60;26.30;93.73;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.61;26.33;93.68;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.62;26.35;93.63;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.63;26.37;93.58;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.64;26.39;93.52;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.65;26.41;93.47;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.66;26.43;93.42;0.00; 5.07;  5.69;   0.06;    0.00;0;ENDLINE
LINE;3.67;26.45;93.36;0.00; 5.07;  5.69;   0.05;    0.00;0;ENDLINE
LINE;3.68;26.47;93.31;0.00; 5.07;  5.69;   0.05;    0.00;0;ENDLINE
LINE;3.69;26.49;93.26;0.00; 5.07;  5.69;   0.05;    0.00;0;ENDLINE
LINE;3.70;26.51;93.20;0.00; 5.07;  5.69;   0.05;    0.00;0;ENDLINE
LINE;3.71;26.53;93.15;0.00; 5.07;  5.69;   0.05;    0.00;0;ENDLINE
LINE;3.72;26.55;93.10;0.00; 5.07;  5.69;   0.05;    0.00;0;ENDLINE
LINE;3.73;26.57;93.04;0.00; 5.07;  5.69;   0.05;    0.00;0;ENDLINE
LINE;3.74;26.59;92.99;0.00; 5.07;  5.69;   0.04;    0.00;0;ENDLINE
LINE;3.75;26.61;92.94;0.00; 5.07;  5.69;   0.04;    0.00;0;ENDLINE
LINE;3.76;26.63;92.88;0.00; 5.07;  5.70;   0.04;    0.00;0;ENDLINE
LINE;3.77;26.65;92.83;0.00; 5.07;  5.70;   0.04;    0.00;0;ENDLINE
LINE;3.78;26.67;92.78;0.00; 5.07;  5.70;   0.04;    0.00;0;ENDLINE
LINE;3.79;26.69;92.72;0.00; 5.07;  5.70;   0.04;    0.00;0;ENDLINE
LINE;3.80;26.71;92.67;0.00; 5.07;  5.70;   0.04;    0.00;0;ENDLINE
LINE;3.81;26.73;92.62;0.00; 5.07;  5.70;   0.04;    0.00;0;ENDLINE
LINE;3.82;26.75;92.56;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.83;26.77;92.51;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.84;26.79;92.46;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.85;26.81;92.40;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.86;26.83;92.35;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.87;26.85;92.30;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.88;26.87;92.24;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.89;26.89;92.19;0.00; 5.07;  5.70;   0.03;    0.00;0;ENDLINE
LINE;3.90;26.91;92.14;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.91;26.93;92.08;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.92;26.95;92.03;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.93;26.97;91.98;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.94;26.99;91.92;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.95;27.01;91.87;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.96;27.03;91.82;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.97;27.05;91.76;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.98;27.07;91.71;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;3.99;27.09;91.66;0.00; 5.07;  5.70;   0.02;    0.00;0;ENDLINE
LINE;4.00;27.11;91.60;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.01;27.13;91.55;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.02;27.15;91.50;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.03;27.17;91.44;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.04;27.19;91.39;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.05;27.21;91.34;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.06;27.23;91.28;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.07;27.25;91.23;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.08;27.27;91.18;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.09;27.29;91.12;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.10;27.31;91.07;0.00; 5.07;  5.70;   0.01;    0.00;0;ENDLINE
LINE;4.11;27.33;91.02;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.12;27.35;90.96;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.13;27.37;90.91;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.14;27.39;90.86;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.15;27.41;90.80;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.16;27.43;90.75;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.17;27.45;90.70;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.18;27.47;90.64;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.19;27.49;90.59;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.20;27.51;90.54;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.21;27.53;90.48;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.22;27.55;90.43;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.23;27.57;90.38;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.24;27.59;90.32;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.25;27.61;90.27;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.26;27.63;90.22;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.27;27.65;90.16;0.00; 5.07;  5.70;   0.00;    0.00;0;ENDLINE
LINE;4.28;27.67;90.11;0.00; 5.07;  5.70;  -0.01;    0.00;0;ENDLINE
LINE;4.29;27.69;90.06;0.00; 5.07;  5.70;  -0.01;    0.00;0;ENDLINE
LINE;4.30;27.71;90.00;0.00; 5.07;  5.70;  -0.01;    0.00;0;ENDLINE
LINE;4.31;27.73;89.95;0.00; 5.07;  5.70;  -0.01;    0.00;0;ENDLINE
LINE;4.32;27.75;89.90;0.00; 5.07;  5.70;  -0.01;    0.00;0;ENDLINE
LINE;4.33;27.77;89.84;0.00; 5.07;  5.70;  -0.01;    0.00;0;ENDLINE
LINE;4.34;27.79;89.79;0.00; 5.07;  5.70;  -0.01;    0.00;0;ENDLINE
LINE;4.35;27.81;89.74;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.36;27.83;89.68;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.37;27.86;89.63;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.38;27.88;89.58;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.39;27.90;89.52;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.40;27.92;89.47;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.41;27.94;89.42;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.42;27.96;89.36;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.43;27.98;89.31;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.44;28.00;89.26;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.45;28.02;89.20;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.46;28.04;89.15;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.47;28.06;89.10;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.48;28.08;89.04;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.49;28.10;88.99;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.50;28.12;88.94;0.00; 5.07;  5.70;  -0.02;    0.00;0;ENDLINE
LINE;4.51;28.14;88.88;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.52;28.16;88.83;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.53;28.18;88.78;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.54;28.20;88.72;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.55;28.22;88.67;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.56;28.24;88.62;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.57;28.26;88.56;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.58;28.28;88.51;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.59;28.30;88.46;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.60;28.32;88.40;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.61;28.34;88.35;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.62;28.36;88.30;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.63;28.38;88.24;0.00; 5.07;  5.70;  -0.03;    0.00;0;ENDLINE
LINE;4.64;28.40;88.19;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.65;28.42;88.14;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.66;28.44;88.08;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.67;28.46;88.03;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.68;28.48;87.98;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.69;28.50;87.92;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.70;28.52;87.87;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.71;28.54;87.82;0.00; 5.07;  5.69;  -0.03;    0.00;0;ENDLINE
LINE;4.72;28.56;87.76;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.73;28.58;87.71;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.74;28.60;87.66;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.75;28.62;87.60;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.76;28.64;87.55;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.77;28.66;87.50;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.78;28.68;87.44;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.79;28.70;87.39;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.80;28.72;87.34;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.81;28.74;87.28;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.82;28.76;87.23;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.83;28.78;87.18;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.84;28.80;87.13;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.85;28.82;87.07;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.86;28.84;87.02;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.87;28.86;86.97;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.88;28.88;86.91;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.89;28.90;86.86;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.90;28.92;86.81;0.00; 5.07;  5.69;  -0.04;    0.00;0;ENDLINE
LINE;4.91;28.94;86.75;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.92;28.96;86.70;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.93;28.98;86.65;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.94;29.00;86.59;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.95;29.02;86.54;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.96;29.04;86.49;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.97;29.06;86.43;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.98;29.08;86.38;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;4.99;29.10;86.33;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;5.00;29.12;86.27;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;5.01;29.14;86.22;0.00; 5.07;  5.68;  -0.04;    0.00;0;ENDLINE
LINE;5.02;29.16;86.17;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.03;29.18;86.11;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.04;29.20;86.06;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.05;29.22;86.01;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.06;29.24;85.96;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.07;29.26;85.90;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.08;29.28;85.85;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.09;29.30;85.80;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.10;29.32;85.74;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.11;29.34;85.69;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.12;29.36;85.64;0.00; 5.07;  5.68;  -0.05;    0.00;0;ENDLINE
LINE;5.13;29.38;85.58;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.14;29.40;85.53;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.15;29.42;85.48;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.16;29.44;85.42;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.17;29.46;85.37;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.18;29.48;85.32;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.19;29.50;85.27;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.20;29.52;85.21;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.21;29.54;85.16;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.22;29.56;85.11;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.23;29.58;85.05;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.24;29.60;85.00;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.25;29.62;84.95;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.26;29.64;84.89;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.27;29.66;84.84;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.28;29.68;84.79;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.29;29.70;84.73;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.30;29.72;84.68;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.31;29.74;84.63;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.32;29.76;84.58;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.33;29.78;84.52;0.00; 5.07;  5.67;  -0.05;    0.00;0;ENDLINE
LINE;5.34;29.80;84.47;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.35;29.82;84.42;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.36;29.84;84.36;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.37;29.86;84.31;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.38;29.88;84.26;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.39;29.90;84.20;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.40;29.92;84.15;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.41;29.94;84.10;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.42;29.96;84.05;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.43;29.98;83.99;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.44;30.00;83.94;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.45;30.02;83.89;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.46;30.04;83.83;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.47;30.06;83.78;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.48;30.08;83.73;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.49;30.10;83.68;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.50;30.12;83.62;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.51;30.14;83.57;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.52;30.16;83.52;0.00; 5.07;  5.66;  -0.05;    0.00;0;ENDLINE
LINE;5.53;30.18;83.46;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.54;30.20;83.41;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.55;30.22;83.36;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.56;30.24;83.31;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.57;30.26;83.25;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.58;30.28;83.20;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.59;30.30;83.15;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.60;30.32;83.09;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.61;30.34;83.04;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.62;30.36;82.99;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
LINE;5.63;30.38;82.94;0.00; 5.07;  5.65;  -0.05;    0.00;0;ENDLINE
